shopify_id,title,handle,type,model,tier,yotpo_key,key_source,yotpo_name,yotpo_group,reviews,score,other_keys
10120602157296,Discord Black,spy-discord-black-sunglasses,Sunglasses,DISCORD,A-direct,673119038863,sku,Discord,DISCORD,686,4.67,
10120602091760,Discord Black Matte,spy-discord-black-matte-sunglasses,Sunglasses,DISCORD,A-direct,673119374280,sku,Discord,DISCORD,686,4.67,
10120600453360,Discord Matte Black,spy-discord-matte-black-sunglasses,Sunglasses,DISCORD,A-direct,1800000000003,sku,Discord,DISCORD,686,4.67,6700000000180
10120602452208,Discord Matte Black Leopard,spy-discord-matte-black-leopard-sunglasses,Sunglasses,DISCORD,A-direct,673119152713,sku,Discord,DISCORD,686,4.67,
10120602058992,Discord Orange Crypto,spy-discord-orange-crypto-sunglasses,Sunglasses,DISCORD,A-direct,1800000000048,sku,Discord,DISCORD,686,4.67,
10120602419440,Discord SOSI Matte Black,spy-discord-sosi-matte-black-sunglasses,Sunglasses,DISCORD,A-direct,6800000000021,sku,Discord,DISCORD,686,4.67,6800000000022
10120602321136,Discord Soft Matte Black,spy-discord-soft-matte-black-sunglasses,Sunglasses,DISCORD,A-direct,673119973863,sku,Discord,DISCORD,686,4.67,673119973864
10120602353904,Discord Vintage Tortoise,spy-discord-vintage-tortoise-sunglasses,Sunglasses,DISCORD,A-direct,673119623863,sku,Discord,DISCORD,686,4.67,
10120603664624,Cyrus Black,spy-cyrus-black-sunglasses,Sunglasses,CYRUS,A-direct,673180038863,sku,Cyrus,CYRUS,551,4.69,
10120603894000,Cyrus Black Soft Matte,spy-cyrus-black-soft-matte-sunglasses,Sunglasses,CYRUS,A-direct,673180973864,sku,Cyrus,CYRUS,551,4.69,
10120603369712,Cyrus Matte Black,spy-cyrus-matte-black-sunglasses,Sunglasses,CYRUS,A-direct,1800000000059,sku,Cyrus,CYRUS,551,4.69,1800000000060;6700000000181
10120604254448,Cyrus Soft Camo Matte Tortoise,spy-cyrus-soft-camo-matte-tortoise-sunglasses,Sunglasses,CYRUS,A-direct,673180438863,sku,Cyrus,CYRUS,551,4.69,
10120604516592,Cyrus Soft Matte Black,spy-cyrus-soft-matte-black-sunglasses,Sunglasses,CYRUS,A-direct,673180973821,sku,Cyrus,CYRUS,551,4.69,
10120603566320,Cyrus Soft Matte Dark Gray,spy-cyrus-soft-matte-dark-gray-sunglasses,Sunglasses,CYRUS,A-direct,6700000000074,sku,Cyrus,CYRUS,551,4.69,
10120603631856,Cyrus Whitewall,spy-cyrus-whitewall-sunglasses,Sunglasses,CYRUS,A-direct,673180209365,sku,Cyrus,CYRUS,551,4.69,
10120599896304,Foundation Matte Black,spy-foundation-matte-black-sunglasses,Motocross Goggles,FOUNDATION,A-direct,323506374096,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120598913264,Foundation Matte Blue,spy-foundation-matte-blue-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000034,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120600027376,Foundation Matte Gold,spy-foundation-matte-gold-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000036,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120601796848,Foundation Matte Smoke,spy-foundation-matte-smoke-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000035,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120601927920,Foundation Matte USA,spy-foundation-matte-usa-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000033,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120599044336,Foundation Maze Blue,spy-foundation-maze-blue-sunglasses,Motocross Goggles,FOUNDATION,A-direct,323506980096,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607531248,Foundation Plus Classic Orange,spy-foundation-plus-classic-orange-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,323506979856,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607432944,Foundation Plus Matte Black,spy-foundation-plus-matte-black-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000031,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607629552,Foundation Plus Matte Green,spy-foundation-plus-matte-green-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000032,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607367408,Foundation Plus Matte White,spy-foundation-plus-matte-white-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000030,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607236336,Foundation Plus Reverb Alabaster,spy-foundation-plus-reverb-alabaster-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000020,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607400176,Foundation Plus Reverb Blue,spy-foundation-plus-reverb-blue-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000019,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607138032,Foundation Plus Reverb Olive,spy-foundation-plus-reverb-olive-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000018,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607334640,Foundation Plus Reverb Onyx,spy-foundation-plus-reverb-onyx-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000017,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607301872,Foundation Plus SPY + Slayco,spy-foundation-plus-spy-slayco-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,3200000000029,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120607203568,Foundation Plus Slayco Purple Viper Black,spy-foundation-plus-slayco-purple-viper-black-sunglasses,Motocross Goggles,FOUNDATION PLUS,A-direct,1700000000002,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120599699696,Foundation Reverb Contrast,spy-foundation-reverb-contrast-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000021,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120597602544,Foundation Reverb Tan,spy-foundation-reverb-tan-sunglasses,Motocross Goggles,FOUNDATION,A-direct,3200000000022,sku,Foundation Mx Goggle,FOUNDATION PLUS,460,4.92,
10120609595632,Helm Black,spy-helm-black-sunglasses,Sunglasses,HELM,A-direct,673015038863,sku,Helm,HELM,358,4.71,
10120609562864,Helm Black Matte,spy-helm-black-matte-sunglasses,Sunglasses,HELM,A-direct,673015374861,sku,Helm,HELM,358,4.71,
10120609628400,Helm Black Soft Matte,spy-helm-black-soft-matte-sunglasses,Sunglasses,HELM,A-direct,673015973863,sku,Helm,HELM,358,4.71,673015973864
10120609956080,Helm Matte Black,spy-helm-matte-black-sunglasses,Sunglasses,HELM,A-direct,1800000000029,sku,Helm,HELM,358,4.71,
10120610021616,Helm Soft Matte Dark Gray,spy-helm-soft-matte-dark-gray-sunglasses,Sunglasses,HELM,A-direct,6700000000070,sku,Helm,HELM,358,4.71,
10120597176560,Logan Black,spy-logan-black-sunglasses,Sunglasses,LOGAN,A-direct,670939038863,sku,Logan,LOGAN,288,4.66,
10120601174256,Logan Black Soft Matte,spy-logan-black-soft-matte-sunglasses,Sunglasses,LOGAN,A-direct,670939973863,sku,Logan,LOGAN,288,4.66,670939973864
10120599470320,Logan Clear Smoke,spy-logan-clear-smoke-sunglasses,Sunglasses,LOGAN,A-direct,670939204352,sku,Logan,LOGAN,288,4.66,
10120598094064,Logan Matte Black ANSI RX,spy-logan-matte-black-ansi-rx-sunglasses,Sunglasses,LOGAN,A-direct,670939243863,sku,Logan,LOGAN,288,4.66,
10120605171952,Rebar ANSI Matte Black,spy-rebar-ansi-matte-black-sunglasses,Sunglasses,REBAR ANSI,A-direct,6700000000164,sku,Rebar,REBAR ANSI,250,4.4,6700000000165;6700000000169;6700000000191
10120604975344,Rebar ANSI Matte Gunmetal,spy-rebar-ansi-matte-gunmetal-sunglasses,Sunglasses,REBAR ANSI,A-direct,6700000000167,sku,Rebar,REBAR ANSI,250,4.4,
10120618049776,General Soft Matte Black,spy-general-soft-matte-black-sunglasses,Sunglasses,GENERAL,A-direct,673118973863,sku,General,GENERAL,238,4.63,673118973864
10120604025072,Montana Black Soft Matte,spy-montana-black-soft-matte-sunglasses,Sunglasses,MONTANA,A-direct,673407973417,sku,Montana,MONTANA,215,4.61,673407973863;673407973864
10120597504240,Rocky Matte Black,spy-rocky-matte-black-sunglasses,Sunglasses,ROCKY,A-direct,673248374864,sku,Rocky,ROCKY,214,4.66,
10120600649968,Rocky Soft Matte Black,spy-rocky-soft-matte-black-sunglasses,Sunglasses,ROCKY,A-direct,673248973861,sku,Rocky,ROCKY,214,4.66,
10120601207024,Flynn Black Matte,spy-flynn-black-matte-sunglasses,Sunglasses,FLYNN,A-direct,670323769863,sku,Flynn,FLYNN,192,4.82,
10120599732464,Flynn Soft Matte Black,spy-flynn-soft-matte-black-sunglasses,Sunglasses,FLYNN,A-direct,6700000000076,sku,Flynn,FLYNN,192,4.82,670323973317
10120610185456,Dirk SOSI Black,spy-dirk-sosi-black-sunglasses,Sunglasses,DIRK,A-direct,6800000000012,sku,Dirk,DIRK,177,4.62,
10120610382064,Dirk Soft Matte Black,spy-dirk-soft-matte-black-sunglasses,Sunglasses,DIRK,A-direct,672052973863,sku,Dirk,DIRK,177,4.62,672052973864
10120618180848,Czar Soft Matte Black,spy-czar-soft-matte-black-sunglasses,Sunglasses,CZAR,A-direct,673526973863,sku,Czar,CZAR,143,4.75,
10120616083696,Bounty Black ANSI RX,spy-bounty-black-ansi-rx-sunglasses,Sunglasses,BOUNTY,A-direct,673017242863,sku,Bounty,BOUNTY,121,4.72,
10120616313072,Bounty Matte Black ANSI RX,spy-bounty-matte-black-ansi-rx-sunglasses,Sunglasses,BOUNTY,A-direct,673017243094,sku,Bounty,BOUNTY,121,4.72,673017243863
10120604582128,Flynn 5050 25th Anniv Black Gold Matte,spy-flynn-5050-25th-anniv-black-gold-matte-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000047,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120604877040,Flynn 5050 Black Soft Matte,spy-flynn-5050-black-soft-matte-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000044,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120604549360,Flynn 5050 Crystal Matte,spy-flynn-5050-crystal-matte-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000045,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120604811504,Flynn 5050 Matte Black,spy-flynn-5050-matte-black-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000182,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120604745968,Flynn 5050 Soft Matte Black,spy-flynn-5050-soft-matte-black-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000077,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120605139184,Flynn 5050 Teal,spy-flynn-5050-teal-sunglasses,Sunglasses,FLYNN 5050,A-direct,6700000000046,sku,Flynn 50/50,FLYNN 5050,117,4.67,
10120606843120,Woot Race Black Gold,spy-woot-race-black-gold-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000014,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120607006960,Woot Race Checkers Red,spy-woot-race-checkers-red-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000012,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120606810352,Woot Race Checkers Teal,spy-woot-race-checkers-teal-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000011,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120598290672,Woot Race Matte Navy,spy-woot-race-matte-navy-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000039,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120598749424,Woot Race Matte Purple,spy-woot-race-matte-purple-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000037,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120599798000,Woot Race Matte Red,spy-woot-race-matte-red-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000038,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120598585584,Woot Race Reverb Blue,spy-woot-race-reverb-blue-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000026,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120599994608,Woot Race Reverb Contrast,spy-woot-race-reverb-contrast-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000023,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120597635312,Woot Race Reverb Olive,spy-woot-race-reverb-olive-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000025,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120598159600,Woot Race Reverb Onyx,spy-woot-race-reverb-onyx-sunglasses,Motocross Goggles,WOOT RACE,A-direct,3200000000024,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120607039728,Woot Race Slice Blue,spy-woot-race-slice-blue-sunglasses,Motocross Goggles,WOOT RACE,A-direct,323346007878,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120607170800,Woot Race Slice Red,spy-woot-race-slice-red-sunglasses,Motocross Goggles,WOOT RACE,A-direct,323346987856,sku,Woot Race Mx Goggle,WOOT RACE,108,4.8,
10120608252144,Hielo Soft Matte Black,spy-hielo-soft-matte-black-sunglasses,Sunglasses,HIELO,A-direct,670375973863,sku,Hielo,HIELO,102,4.67,670375973864
10120597700848,Fiona Black With Clear,spy-fiona-black-with-clear-sunglasses,Sunglasses,FIONA,A-direct,670299220357,sku,Fiona,FIONA,77,4.9,
10120600060144,Fiona Femme Fatale,spy-fiona-femme-fatale-sunglasses,Sunglasses,FIONA,A-direct,670299033355,sku,Fiona,FIONA,77,4.9,
10120601108720,Fiona Mint Chip Fade,spy-fiona-mint-chip-fade-sunglasses,Sunglasses,FIONA,A-direct,670299552355,sku,Fiona,FIONA,77,4.9,
10120613200112,Foundation Tear Off 50 Pack Clear,spy-foundation-tear-off-50-pack-clear-sunglasses,Motocross Goggles,FOUNDATION TEAR OFF 50 PACK,A-direct,953506000021,sku,Foundation Mx Tear Offs,Foundation Tear Off 50 Pack,75,4.88,
10120616509680,Sunglass Case Black,spy-sunglass-case-black-sunglasses,Accessories,SUNGLASS CASE,A-direct,973426620708,sku,Sunglass Case - Large,SUNGLASS CASE,74,4.74,
10120616673520,Sunglass Case Small Black,spy-sunglass-case-small-black-sunglasses,Accessories,SUNGLASS CASE SMALL,A-direct,973426620707,sku,Sunglass Case - Small,SUNGLASS CASE,74,4.74,
10120605303024,Discord Replacement Lens,spy-discord-replacement-lens-no-colour-reference-sunglasses,Accessories,DISCORD REPLACEMENT LENS,A-direct,983119000350,sku,Discord Replacement Lenses,DISCORD REPLACEMENT LENS,53,4.62,983119000473;983119000864
10120606449904,Breakaway Black,spy-breakaway-black-sunglasses,Motocross Goggles,BREAKAWAY,A-direct,323291038100,sku,Breakaway Mx Goggle,BREAKAWAY,50,4.56,
10120606220528,Breakaway Blue,spy-breakaway-blue-sunglasses,Motocross Goggles,BREAKAWAY,A-direct,323291259100,sku,Breakaway Mx Goggle,BREAKAWAY,50,4.56,
10120606417136,Breakaway Orange,spy-breakaway-orange-sunglasses,Motocross Goggles,BREAKAWAY,A-direct,323291462100,sku,Breakaway Mx Goggle,BREAKAWAY,50,4.56,
10120606318832,Breakaway Red,spy-breakaway-red-sunglasses,Motocross Goggles,BREAKAWAY,A-direct,323291512100,sku,Breakaway Mx Goggle,BREAKAWAY,50,4.56,
10120606351600,Breakaway White,spy-breakaway-white-sunglasses,Motocross Goggles,BREAKAWAY,A-direct,323291632100,sku,Breakaway Mx Goggle,BREAKAWAY,50,4.56,
10120613396720,Dirk Replacement Lens,spy-dirk-replacement-lens-no-colour-reference-sunglasses,Accessories,DIRK REPLACEMENT LENS,A-direct,982052000350,sku,Dirk Replacement Lenses,DIRK REPLACEMENT LENS,47,4.89,982052000473;982052000864
10120600682736,Cyrus Replacement Lens,spy-cyrus-replacement-lens-no-colour-reference-sunglasses,Accessories,CYRUS REPLACEMENT LENS,A-direct,983180000350,sku,Cyrus Replacement Lenses,CYRUS REPLACEMENT LENS,40,4.5,983180000473;983180000864
10120597930224,Sunglass Pouch Beyond Control,spy-sunglass-pouch-beyond-control-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000024,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120597405936,Sunglass Pouch Crypto Gray,spy-sunglass-pouch-crypto-gray-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000016,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120598782192,Sunglass Pouch Crypto Orange,spy-sunglass-pouch-crypto-orange-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000017,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120598683888,Sunglass Pouch Pouch Aliens,spy-sunglass-pouch-pouch-aliens-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000022,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120597340400,Sunglass Pouch SPY+ Repeat,spy-sunglass-pouch-spy-repeat-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000020,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120601895152,Sunglass Pouch Taco Tuesday,spy-sunglass-pouch-taco-tuesday-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000021,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120599863536,Sunglass Pouch Tie-Dye,spy-sunglass-pouch-tie-dye-sunglasses,Accessories,SUNGLASS POUCH,A-direct,9700000000023,sku,Sunglass Pouch,SUNGLASS POUCH,39,4.74,
10120606974192,Woot Black,spy-woot-black-sunglasses,Motocross Goggles,WOOT,A-direct,323346038100,sku,Woot Mx Goggle,Woot Mx Goggle,28,4.54,
10120607072496,Woot Black Sand,spy-woot-black-sand-sunglasses,Motocross Goggles,WOOT,A-direct,323346837211,sku,Woot Mx Goggle,Woot Mx Goggle,28,4.54,
10120606908656,Woot Matte Black,spy-woot-matte-black-sunglasses,Motocross Goggles,WOOT,A-direct,3200000000041,sku,Woot Mx Goggle,Woot Mx Goggle,28,4.54,
10120607105264,Woot Matte USA,spy-woot-matte-usa-sunglasses,Motocross Goggles,WOOT,A-direct,3200000000040,sku,Woot Mx Goggle,Woot Mx Goggle,28,4.54,
10120606941424,Woot Reverb Tan,spy-woot-reverb-tan-sunglasses,Motocross Goggles,WOOT,A-direct,3200000000028,sku,Woot Mx Goggle,Woot Mx Goggle,28,4.54,
10120610775280,Foundation Lens Blue,spy-foundation-lens-blue-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000729,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610545904,Foundation Lens Clear,spy-foundation-lens-clear-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000096,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120611037424,Foundation Lens LL Rose Blue Mirror,spy-foundation-lens-ll-rose-blue-mirror-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000732,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610873584,Foundation Lens Orange,spy-foundation-lens-orange-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000730,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610906352,Foundation Lens Smoke,spy-foundation-lens-smoke-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000723,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120611135728,Foundation Lens Smoke Dark Blue Mirror,spy-foundation-lens-smoke-dark-blue-mirror-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000726,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610709744,Foundation Lens Smoke Red Mirror,spy-foundation-lens-smoke-red-mirror-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000724,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610480368,Foundation Lens Smoke Silver Mirror,spy-foundation-lens-smoke-silver-mirror-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000597,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120610644208,Foundation Lens Yellow,spy-foundation-lens-yellow-sunglasses,Motocross Goggles,FOUNDATION LENS,A-direct,993506000728,sku,Foundation Mx Replacement Lens,Foundation Mx Replacement Lens,26,4.81,
10120611266800,Rocky Replacement Lens,spy-rocky-replacement-lens-no-colour-reference-sunglasses,Accessories,ROCKY REPLACEMENT LENS,A-direct,983248000473,sku,Rocky Replacement Lenses,ROCKY REPLACEMENT LENS,25,4.32,983248000861;983248000864
10120618770672,Raider AF Matte Black,spy-raider-af-matte-black-sunglasses,Snow Goggles,RAIDER AF,A-direct,1900000000107,sku,Raider Snow Goggle,RAIDER,24,4.58,
10120602616048,Mccoy Replacement Lens,spy-mccoy-replacement-lens-no-colour-reference-sunglasses,Accessories,MCCOY REPLACEMENT LENS,A-direct,9800000000002,sku,McCoy Replacement Lenses,MCCOY REPLACEMENT LENS,20,4.2,9800000000003
10120618737904,Cyrus Gaming Matte Black,spy-cyrus-gaming-matte-black-sunglasses,Eyeglasses,CYRUS GAMING,A-direct,5700000000103,sku,Cyrus Happy Gaming,CYRUS GAMING,17,5.0,
10120600977648,Replacement Lens Marauder,spy-replacement-lens-marauder-no-colour-reference-sunglasses,Snow Goggles,REPLACEMENT LENS MARAUDER,A-direct,1000000000035,sku,Marauder Replacement Lens,REPLACEMENT LENS MARAUDER,16,3.44,1000000000036
10120610742512,Discord Gaming Matte Black,spy-discord-gaming-matte-black-sunglasses,Eyeglasses,DISCORD GAMING,A-direct,5700000000104,sku,Discord Happy Gaming,DISCORD GAMING,15,4.93,
10120610316528,Discord Gaming Matte White,spy-discord-gaming-matte-white-sunglasses,Eyeglasses,DISCORD GAMING,A-direct,5700000000124,sku,Discord Happy Gaming,DISCORD GAMING,15,4.93,
10120605499632,Cyrus Optical 58 Black,spy-cyrus-optical-58-black-sunglasses,Eyeglasses,CYRUS OPTICAL 58,A-direct,5700000000085,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120605040880,Cyrus Optical 58 Crystal,spy-cyrus-optical-58-crystal-sunglasses,Eyeglasses,CYRUS OPTICAL 58,A-direct,5700000000086,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120605073648,Cyrus Optical 58 Matte Black,spy-cyrus-optical-58-matte-black-sunglasses,Eyeglasses,CYRUS OPTICAL 58,A-direct,5700000000084,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120604844272,Cyrus Optical 58 Matte Gray,spy-cyrus-optical-58-matte-gray-sunglasses,Eyeglasses,CYRUS OPTICAL 58,A-direct,5700000000087,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120604451056,Cyrus Optical 60 Black,spy-cyrus-optical-60-black-sunglasses,Eyeglasses,CYRUS OPTICAL 60,A-direct,5700000000090,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120604188912,Cyrus Optical 60 Black Matte,spy-cyrus-optical-60-black-matte-sunglasses,Eyeglasses,CYRUS OPTICAL 60,A-direct,5700000000089,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120604385520,Cyrus Optical 60 Crystal,spy-cyrus-optical-60-crystal-sunglasses,Eyeglasses,CYRUS OPTICAL 60,A-direct,5700000000091,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120604319984,Cyrus Optical 60 Dark Tort Crystal,spy-cyrus-optical-60-dark-tort-crystal-sunglasses,Eyeglasses,CYRUS OPTICAL 60,A-direct,5700000000093,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120605008112,Cyrus Optical 60 Matte Gray,spy-cyrus-optical-60-matte-gray-sunglasses,Eyeglasses,CYRUS OPTICAL 60,A-direct,5700000000092,sku,Cyrus Optical,CYRUS OPTICAL 60,13,4.69,
10120614838512,Weston 54 Black,spy-weston-54-black-sunglasses,Sunglasses,WESTON 54,A-direct,5700000000034,sku,Weston 54,WESTON 54,11,4.64,
10120614871280,Weston 54 Black Matte,spy-weston-54-black-matte-sunglasses,Sunglasses,WESTON 54,A-direct,573260374000,sku,Weston 54,WESTON 54,11,4.64,
10120614969584,Weston 54 Crystal,spy-weston-54-crystal-sunglasses,Sunglasses,WESTON 54,A-direct,573260222000,sku,Weston 54,WESTON 54,11,4.64,
10120614904048,Weston 54 Matte Black Trans Sepia,spy-weston-54-matte-black-trans-sepia-sunglasses,Sunglasses,WESTON 54,A-direct,5700000000052,sku,Weston 54,WESTON 54,11,4.64,
10120609399024,Weston 56 Black,spy-weston-56-black-sunglasses,Sunglasses,WESTON 56,A-direct,5700000000035,sku,Weston 56,WESTON 54,11,4.64,
10120609366256,Weston 56 Black Matte,spy-weston-56-black-matte-sunglasses,Sunglasses,WESTON 56,A-direct,573486374000,sku,Weston 56,WESTON 54,11,4.64,
10120609530096,Weston 56 Dark Tortoise,spy-weston-56-dark-tortoise-sunglasses,Sunglasses,WESTON 56,A-direct,573486075000,sku,Weston 56,WESTON 54,11,4.64,
10120601305328,Vaughn 54 Black,spy-vaughn-54-black-sunglasses,Sunglasses,VAUGHN 54,A-direct,5700000000037,sku,Vaughn 54,VAUGHN 54,10,4.0,
10120597438704,Vaughn 54 Matte Black,spy-vaughn-54-matte-black-sunglasses,Sunglasses,VAUGHN 54,A-direct,SRX00031,sku,Vaughn 54,VAUGHN 54,10,4.0,
10120613429488,Vaughn 56 Black,spy-vaughn-56-black-sunglasses,Sunglasses,VAUGHN 56,A-direct,573488038000,sku,Vaughn 56,VAUGHN 54,10,4.0,
10120613658864,Vaughn 56 Matte Black,spy-vaughn-56-matte-black-sunglasses,Sunglasses,VAUGHN 56,A-direct,573488374000,sku,Vaughn 56,VAUGHN 54,10,4.0,
10120597373168,Braden 49 Black Matte,spy-braden-49-black-matte-sunglasses,Sunglasses,BRADEN 49,A-direct,SRX00043,sku,BRADEN,BRADEN,9,4.22,
10120613626096,Helm Optical 54 Black,spy-helm-optical-54-black-sunglasses,Eyeglasses,HELM OPTICAL 54,A-direct,5700000000077,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
10120613495024,Helm Optical 54 Black Matte,spy-helm-optical-54-black-matte-sunglasses,Eyeglasses,HELM OPTICAL 54,A-direct,5700000000076,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
10120613593328,Helm Optical 54 Crystal,spy-helm-optical-54-crystal-sunglasses,Eyeglasses,HELM OPTICAL 54,A-direct,5700000000078,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
10120613855472,Helm Optical 54 Matte Gray,spy-helm-optical-54-matte-gray-sunglasses,Eyeglasses,HELM OPTICAL 54,A-direct,5700000000079,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
10120611430640,Helm Optical 56 Black,spy-helm-optical-56-black-sunglasses,Eyeglasses,HELM OPTICAL 56,A-direct,5700000000081,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
10120611594480,Helm Optical 56 Black Matte,spy-helm-optical-56-black-matte-sunglasses,Eyeglasses,HELM OPTICAL 56,A-direct,5700000000080,sku,Helm Optical,HELM OPTICAL 56,9,3.89,
